mmsi_id,imo,call_sign,vessel_name,vessel_type,length,width,TempId,Id_len,StartDigit
366222330,IMO7511814,WTT5010,VIKING,1001.0,32.37,8.87,366222330,9,3
477738200,IMO9448762,VRGM7,COSCO PHILIPPINES,1004.0,334.0,42.8,477738200,9,4
303683000,IMO8213249,WDC6439,COASTAL NOMAD,1002.0,58.53,12.2,303683000,9,3
370869000,IMO9477830,3FHK6,MORNING CECILIE,1004.0,199.94,32.26,370869000,9,3
676118452,,,,,,,676118452,9,6
548149000,IMO9110107,DZSA,LUMINOUS ACE,70.0,188.0,31.0,548149000,9,5
367578320,IMO7634941,WDG8514,ICELANDER,1001.0,25.06,7.32,367578320,9,3
636090559,IMO9162253,A8AJ4,SANTA FIORENZA,1004.0,183.2,29.94,636090559,9,6
303462000,IMO7644752,WDB9332,KETA,1001.0,22.47,7.32,303462000,9,3
366794000,IMO8419154,KGTY,MATSON TACOMA,1004.0,216.42,23.83,366794000,9,3
235075311,IMO9450612,2CSE5,CMA CGM LA SCALA,1004.0,334.0,42.8,235075311,9,2
211377300,IMO9215646,DHZQ,HANJIN GENEVA,79.0,278.0,40.0,211377300,9,2
351742000,IMO9343546,3EQI3,POSEIDON SW,1004.0,190.01,32.26,351742000,9,3
477300100,IMO9663855,VRNE6,IMABARI LOGGER,1004.0,179.97,29.8,477300100,9,4
351090000,IMO9718997,3FXC8,AGRI GRANDE,,0.0,0.0,351090000,9,3
538004441,,,,,,,538004441,9,5
353156000,IMO9250232,HOBY,ATLANTIC HIGHWAY,1004.0,199.94,32.2,353156000,9,3
636091653,IMO9395240,A8RF6,LUZON,1004.0,189.94,32.26,636091653,9,6
357907000,IMO9641912,3EUZ4,GLOBAL INNOVATOR,1004.0,169.37,27.2,357907000,9,3
338060068,,,TIDEBREAKER,1018.0,0.0,0.0,338060068,9,3
367050980,IMO8992883,WDC6082,WIZARD,1001.0,45.93,9.17,367050980,9,3
636014357,IMO9415844,A8TH7,RDO CONCERT,1004.0,304.19,40.0,636014357,9,6
636090752,IMO9282974,A8ER9,ZIM SAVANNAH,79.0,294.0,32.0,636090752,9,6
352261000,IMO9205627,H3CJ,OAKLAND,1004.0,153.5,25.8,352261000,9,3
352910000,IMO9166211,3FPH8,LEO FOREST,70.0,177.0,29.0,352910000,9,3
357874000,IMO9168879,3FCC9,EVER USEFUL,1004.0,284.99,40.0,357874000,9,3
538004555,IMO9373993,V7XR8,TN DAWN,1004.0,190.01,32.26,538004555,9,5
220059000,IMO9245744,OWLD2,CHARLOTTE MAERSK,1004.0,346.98,42.8,220059000,9,2
367362580,IMO0600071,WDE5138,DETERMINED,0.0,33.0,7.0,367362580,9,3
338420000,IMO9106182,WDB9950,SEALAND COMET,70.0,292.0,32.0,338420000,9,3
636091976,IMO9498896,A8VB9,JOHANNES WULFF,1004.0,229.2,38.0,636091976,9,6
356508000,IMO9145683,3FHJ6,ARISO,1004.0,199.91,32.24,356508000,9,3
239947000,IMO9221889,SYVH,ALPHA MELODY,1004.0,224.91,32.26,239947000,9,2
538005100,,,,,,,538005100,9,5
353368000,,,,,,,353368000,9,3
366941780,IMO7437654,WDB7392,PROVIDER,1001.0,32.98,9.78,366941780,9,3
372241000,IMO9300439,3EHT6,EVER STEADY,1004.0,299.99,42.8,372241000,9,3
538006111,IMO9189342,V7FQ3,TASMAN,1004.0,278.01,40.0,538006111,9,5
372040000,IMO9331256,3EHZ,ELM GALAXY,1024.0,147.83,24.23,372040000,9,3
371850000,IMO9633264,3FUG6,TAI SHINE,1004.0,199.9,32.24,371850000,9,3
356530000,,,,,,,356530000,9,3
538002667,IMO9323326,V7KR7,JURKALNE,1024.0,195.3,32.24,538002667,9,5
369494206,,,CG24206,1018.0,7.32,0.0,369494206,9,3
367159580,IMO7431557,WDD5521,AMERICAN EAGLE,1001.0,36.56,9.76,367159580,9,3
371084000,IMO8107103,3FZK3,SKAUBRYN,1004.0,182.51,32.29,371084000,9,3
432803000,IMO9531753,7JIF,HERCULES LEADER,1004.0,199.94,32.2,432803000,9,4
351187000,,,,,,,351187000,9,3
367014560,IMO7051450,WDC3811,BALAENA,1002.0,30.24,9.1,367014560,9,3
538003478,IMO9404194,V7RC9,HANJIN NEWPORT,1004.0,261.1,32.25,538003478,9,5
211394220,IMO9235103,DAXJ,HANJIN GOTHENBURG,1004.0,274.66,40.0,211394220,9,2
563754000,IMO9218674,9VKQ2,APL HOLLAND,1004.0,277.26,40.04,563754000,9,5
413064000,IMO9234367,BPBA,XIN YAN TIAN,1004.0,279.6,40.3,413064000,9,4
565747000,IMO9342516,9VBN2,MAERSK ALFIRK,1004.0,337.6,45.63,565747000,9,5
357098000,IMO9347578,3EPE,HYUNDAI DYNASTY,71.0,294.0,32.0,357098000,9,3
311052700,IMO9441570,C6ZD2,HEROIC LEADER,1004.0,199.95,32.29,311052700,9,3
373277000,IMO9614969,3FAW6,NAVIOS ORIANA,1004.0,199.9,32.24,373277000,9,3
247289600,IMO9481946,IBRX,MISS SIMONA,1004.0,180.01,30.0,247289600,9,2
366338750,IMO7437800,WYX3859,PACIFIC MARINER,1001.0,38.69,8.79,366338750,9,3
366940480,IMO7821130,WDB7319,EARLY DAWN,1001.0,32.95,8.82,366940480,9,3
357215000,,,,,,,357215000,9,3
370317000,IMO9423487,3ESJ5,FIRST I,1004.0,189.98,32.26,370317000,9,3
636013816,IMO9377248,A8PQ7,JENNY N,1024.0,204.9,32.23,636013816,9,6
636092472,IMO9289946,D5DK7,MAERSK SARNIA,70.0,335.0,42.0,636092472,9,6
338185000,IMO8124230,WDA3556,BLUE ATTU,1001.0,28.75,9.15,338185000,9,3
356198000,IMO9408841,3FZI3,HANJIN NETHERLANDS,70.0,350.0,46.0,356198000,9,3
413173000,IMO9337949,BPKE,XIN DA YANG ZHOU,1004.0,335.06,42.84,413173000,9,4
636016817,IMO9248679,D5EJ7,LAKONIA,70.0,213.0,32.0,636016817,9,6
636014222,IMO9398450,A8SI8,ZIM ROTTERDAM,1004.0,349.0,45.73,636014222,9,6
636016034,IMO9678795,D5EB9,MINA OLDENDORFF,1004.0,299.92,50.0,636016034,9,6
356075000,IMO9397793,3FMN2,SHANGHAI DAWN,1024.0,245.5,42.03,356075000,9,3
366864000,,WCD7842,AMERICAN NO.1,30.0,48.0,12.0,366864000,9,3
564425000,,,,,,,564425000,9,5
538005754,IMO9691644,V7GR6,UNION TAYLOR,1004.0,179.97,29.8,538005754,9,5
367570430,IMO9655092,WDG7747,NORTHERN LEADER,1001.0,50.11,12.8,367570430,9,3
636015228,IMO9542283,A8ZJ6,AZALEA ACE,1004.0,180.01,30.03,636015228,9,6
477276600,IMO9477880,VRIB2,OOCL CANADA,1004.0,334.95,42.8,477276600,9,4
636016201,IMO9393307,D5EZ3,HYUNDAI MERCURY,1004.0,339.6,45.6,636016201,9,6
769639897,,,,,,,769639897,9,7
351241000,,,,,,,351241000,9,3
538002629,IMO9361225,V7KJ8,STAR MOIRA,1004.0,228.9,32.29,538002629,9,5
367125630,IMO9060986,WCZ4949,BERING PROWLER,1001.0,38.1,10.36,367125630,9,3
538004289,IMO9586356,V7WF8,ANDROUSA,1004.0,229.07,32.26,538004289,9,5
236111888,,,,,,,236111888,9,2
636091900,,,,,,,636091900,9,6
370953000,IMO9679139,3FRK7,SAGAR KANYA,1004.0,197.0,32.26,370953000,9,3
371487000,IMO9672208,H3KF,DAIWAN ACE,1004.0,179.96,30.0,371487000,9,3
305655000,IMO9517422,V2FE8,TAMMO,1004.0,161.33,25.0,305655000,9,3
229057000,,,,,,,229057000,9,2
538005020,IMO9461972,V7AL3,YANGTZE OASIS,1004.0,179.8,29.1,538005020,9,5
256804000,IMO9236171,9HCX9,SAMATAN,1004.0,225.03,32.26,256804000,9,2
538004942,,,,,,,538004942,9,5
477105600,IMO9300790,VRBQ6,OOCL ASIA,1004.0,322.97,42.8,477105600,9,4
565259000,IMO9691589,9V2527,BULK SWEDEN,1004.0,224.94,32.24,565259000,9,5
538005236,IMO9181376,V7CB9,GREEN DALE,70.0,179.0,32.0,538005236,9,5
564438000,IMO9116606,9V7959,EVER UNIQUE,1004.0,284.99,40.0,564438000,9,5
257948000,IMO8912182,LAOM4,BW HELIOS,1024.0,205.01,32.34,257948000,9,2
370840000,IMO9356696,3FVR2,NYK THEMIS,1004.0,304.06,40.0,370840000,9,3
338296000,IMO8009911,WDG2183,MARGARET LYN,1001.0,26.71,7.32,338296000,9,3
369511000,IMO8037607,WDA5451,ROYAL AMERICAN,1001.0,27.59,9.15,369511000,9,3
636013815,IMO9377236,A8PQ6,ERNEST N,1024.0,204.98,32.23,636013815,9,6
258973000,IMO8309842,LAVY4,STAR FRASER,1004.0,187.31,29.47,258973000,9,2
355759000,IMO9324095,3EFG7,SANTA PHOENIX,1004.0,190.0,32.26,355759000,9,3
538005787,IMO9275141,V7GY9,KRITON,1004.0,224.96,32.25,538005787,9,5
351459000,IMO9672210,3FKG2,DAIWAN BRAVE,1004.0,179.96,30.0,351459000,9,3
432790000,IMO9531741,7JIC,ASTERIA LEADER,1004.0,199.94,32.2,432790000,9,4
303544000,,WAP5710,KISKA.SEA,0.0,3.0,7.0,303544000,9,3
636092486,IMO9273210,D5DR9,JULIAN,1004.0,225.0,32.68,636092486,9,6
354410000,IMO9283887,3EAB7,SAGITTARIUS LEADER,1004.0,199.94,32.26,354410000,9,3
367479000,IMO8003187,WBP5856,AMERICAN BEAUTY,1001.0,37.52,9.56,367479000,9,3
432433000,IMO9272888,JMVS,INDIANA HIGHWAY,1004.0,199.94,32.2,432433000,9,4
566441000,IMO9070450,9V9825,TURANDOT,1004.0,199.11,32.29,566441000,9,5
368409000,IMO7912109,WAM8217,ALEUTIAN CHALLENGER,1001.0,26.22,8.74,368409000,9,3
636014121,IMO9382956,A8RL6,SELINI,1024.0,228.13,32.56,636014121,9,6
477982500,IMO9432141,VRHR3,CHIPOLBROK GALAXY,1004.0,199.8,27.8,477982500,9,4
566922000,IMO9532783,9V2108,APL OREGON,1004.0,293.18,40.0,566922000,9,5
477831500,IMO9254707,VRHB4,ROSCO LEMON,1004.0,225.0,32.3,477831500,9,4
370413000,IMO9644043,3FNJ6,GLOBAL ARC,1004.0,176.8,28.8,370413000,9,3
368526000,IMO7809455,WUV7274,PATRICIA LEE,1001.0,36.58,10.4,368526000,9,3
229731000,IMO9473327,9HA3558,BRAHMS,1004.0,225.0,32.26,229731000,9,2
432567899,,,,,,,432567899,9,4
477765200,IMO9591686,VRKC8,DARYA GAYATRI,1004.0,229.0,32.31,477765200,9,4
357504000,IMO9626950,3FZD3,PACIFIC TALENT,1004.0,189.99,32.26,357504000,9,3
354297000,IMO9650755,3FGX3,OCEANIC POWER,1004.0,224.98,32.26,354297000,9,3
477293600,IMO9642045,VRMY5,JUMEIRAH BEACH,1004.0,179.9,28.45,477293600,9,4
413159000,IMO9337913,BPKB,XIN OU ZHOU,1004.0,334.82,42.84,413159000,9,4
477744600,IMO9382102,VRGR6,CHANG TAI HONG,1004.0,175.86,31.1,477744600,9,4
538003717,IMO9431692,V7ST5,TANJA RICKMERS,1004.0,261.1,32.25,538003717,9,5
369326000,IMO9177428,WZZF,GREEN RIDGE,1004.0,199.94,32.2,369326000,9,3
249045000,IMO9303845,9HIY9,LOWLANDS PHOENIX,1004.0,288.97,45.0,249045000,9,2
211801000,IMO9252577,DCPX2,NORTHERN MONUMENT,1004.0,300.01,40.0,211801000,9,2
367438000,IMO9268538,WGEB,MAUNAWILI,1004.0,217.0,32.2,367438000,9,3
366431000,IMO7433854,WAO9505,DESTINATION,1001.0,54.87,12.2,366431000,9,3
367026970,IMO8016445,WDA2025,NORTHERN PATRIOT,1001.0,50.29,11.6,367026970,9,3
594470264,,,,,,,594470264,9,5
563077000,IMO9367580,9VHC2,MORNING MARGARETA,1004.0,179.9,32.2,563077000,9,5
229580000,IMO9657064,9HA3126,PYXIS THETA,1024.0,183.0,32.22,229580000,9,2
538002459,IMO9286566,V7IV8,YASA NESLIHAN,1004.0,229.0,32.26,538002459,9,5
367650000,IMO7933555,WDF7174,ALASKA ENDEAVOR,1001.0,34.69,9.0,367650000,9,3
367046940,IMO7938115,WCZ9000,GLADIATOR,1001.0,33.84,9.76,367046940,9,3
477107200,IMO9355551,VREC4,COSCO PACIFIC,1004.0,348.5,45.6,477107200,9,4
366899520,IMO8213213,WDB4543,SOVEREIGNTY,1001.0,50.3,11.6,366899520,9,3
273434310,IMO8826230,UFII,GELENDZHIK,1020.0,104.5,16.03,273434310,9,2
366299000,IMO5290911,WRJG,INDEPENDENCE,1001.0,88.4,15.14,366299000,9,3
566557000,IMO9603465,9V9182,BULK COSTA RICA,1004.0,197.0,32.26,566557000,9,5
367478000,IMO7613624,WDJ3135,OCEAN LEADER,1001.0,31.4,9.25,367478000,9,3
370779000,IMO9392341,3FSL,VENUS LEADER,1004.0,186.03,28.2,370779000,9,3
352058000,IMO9408865,3EZD6,HANJIN CHINA,71.0,349.0,45.0,352058000,9,3
370677000,IMO9701047,3FOT7,SE MARINA,1004.0,0.0,0.0,370677000,9,3
636015936,IMO9231327,D5DP2,LUCKY STAR,1004.0,224.94,32.26,636015936,9,6
258960000,IMO9215309,LADM7,BOW SAGA,1024.0,182.88,32.18,258960000,9,2
564900000,IMO9679799,9V2330,CSK LONGEVITY,1004.0,224.98,32.24,564900000,9,5
565508000,IMO9327786,9VJJ9,WAN HAI 601,70.0,276.0,40.0,565508000,9,5
636014524,IMO9331713,A8UM9,RED DIAMOND,1004.0,190.01,32.26,636014524,9,6
232963000,IMO9307657,MPPC2,CLYMENE,70.0,225.0,32.0,232963000,9,2
440258000,IMO9128130,D7OA,HANJIN LOS ANGELES,1004.0,289.5,32.2,440258000,9,4
441995000,IMO9203590,D8CX,ASIAN TRUST,1004.0,198.98,32.26,441995000,9,4
235009850,IMO9300398,MKKZ7,EVER SIGMA,1004.0,299.99,42.91,235009850,9,2
235093618,IMO9595450,2FRK7,EVER LASTING,1004.0,334.8,45.8,235093618,9,2
566974000,IMO9074391,9V2165,APL JAPAN,1004.0,276.3,40.0,566974000,9,5
370731000,IMO9499943,3FNP4,STELLAR LILAC,1024.0,127.7,19.6,370731000,9,3
367705000,IMO7427489,WDI3959,ROLLO,1001.0,28.94,7.62,367705000,9,3
372995000,IMO9531715,3FHH5,BESS,1004.0,199.98,32.26,372995000,9,3
563758000,IMO9416991,9V7645,NYK RUMINA,1004.0,294.12,32.2,563758000,9,5
367015650,,WDC3876,ALASKAN LADY,1001.0,15.12,5.8,367015650,9,3
367405000,IMO7915890,WCV9956,GOLDEN DAWN,1001.0,45.4,9.71,367405000,9,3
636015203,IMO9345881,A8ZG3,ST AQUA,1024.0,154.99,24.8,636015203,9,6
303158000,IMO8411932,WBQ6160,ALDEBARAN,1001.0,39.93,9.76,303158000,9,3
477423400,IMO9500297,VRKC4,PADMINI,1004.0,225.0,32.26,477423400,9,4
353183000,IMO9573854,3FGJ2,FURNESS ST KILDA,1004.0,199.98,32.24,353183000,9,3
367411360,,WDE8933,CAPE ST ELIAS,1001.0,15.18,5.4,367411360,9,3
367528000,IMO7819228,WDC4866,STARLITE,1001.0,37.34,9.71,367528000,9,3
566482000,IMO9462031,9V9401,APL YANGSHAN,1004.0,347.09,45.2,566482000,9,5
368698000,IMO7938529,WUR3880,GOLDEN PISCES,1001.0,24.88,7.32,368698000,9,3
257329000,IMO9254654,LAZV5,STAR JAPAN,1004.0,198.0,31.06,257329000,9,2
368682000,IMO5408491,WSL8560,COASTAL TRADER,1002.0,78.34,13.42,368682000,9,3
636015182,IMO9484998,A8ZC9,YM MILESTONE,1004.0,305.6,40.0,636015182,9,6
366556140,IMO8003204,WCO2303,COLUMBIA,1001.0,37.32,9.71,366556140,9,3
367522830,IMO8213201,WDG3132,BERING DEFENDER,1001.0,50.3,11.6,367522830,9,3
366793000,IMO8419166,KGTZ,MATSON KODIAK,1004.0,216.42,23.83,366793000,9,3
357249000,IMO9261712,HOWM,MOL ENCORE,1004.0,294.13,32.26,357249000,9,3
636016575,IMO9173135,ELWZ5,THORSWIND,1004.0,183.2,29.8,636016575,9,6
367161000,IMO8807284,WUR5426,STARBOUND,1001.0,73.15,14.63,367161000,9,3
370081000,IMO9375496,3ERK6,HANJIN NORFOLK,1004.0,261.4,32.51,370081000,9,3
241166000,IMO9610092,SVBM6,COMMON FAITH,1004.0,189.98,32.28,241166000,9,2
368555000,IMO8720113,WTQ5896,ARCTIC STORM,1001.0,101.81,14.81,368555000,9,3
538003651,IMO9431680,V7SG8,NAVIOS LAPIS,1004.0,261.12,32.25,538003651,9,5
367573820,IMO7047239,WDG8082,OCEAN EAGLE,1025.0,33.53,9.48,367573820,9,3
367124090,IMO8003199,WCZ6532,HALF MOON BAY,1001.0,32.95,8.84,367124090,9,3
303648000,IMO7934248,WRC8693,VIKING EXPLORER,1001.0,33.99,9.76,303648000,9,3
367390380,IMO6931043,WDE7203,SEAFREEZE ALASKA,1001.0,89.92,13.52,367390380,9,3
366916740,IMO7944815,WDI5277,ARCTIC WIND,1001.0,32.1,9.2,366916740,9,3
367433770,IMO7332062,WDF2949,DEFENDER,1001.0,59.44,12.2,367433770,9,3
566999000,IMO9385025,9V2196,HYUNDAI NEW YORK,1004.0,293.2,40.0,566999000,9,5
367454060,IMO8019708,WDF4631,GULF PROWLER,1001.0,33.38,9.15,367454060,9,3
240476000,,,,,,,240476000,9,2
366046000,IMO7334826,WNBG,NORTHERN JAEGER,1001.0,102.48,15.55,366046000,9,3
352811000,IMO9276755,HPFA,ORIENTE CREST,1004.0,170.7,27.0,352811000,9,3
357668000,IMO9252204,HOZF,COURAGEOUS ACE,70.0,198.0,32.0,357668000,9,3
338168571,,,T/T INDEPENDENCE 1,1001.0,6.71,0.0,338168571,9,3
218366000,IMO9450404,DGZT2,SOFIA EXPRESS,1004.0,335.06,42.8,218366000,9,2
366860000,IMO7391305,WRKW,ARCTIC FJORD,1001.0,82.95,13.42,366860000,9,3
636091383,IMO9348443,A8MX2,NORTHERN GLEAM,1004.0,264.21,32.21,636091383,9,6
368085000,IMO6701462,WEME,NORTHERN EAGLE,1001.0,104.07,15.91,368085000,9,3
338626000,IMO8213225,WDG2215,ALASKA PROVIDER,1001.0,54.0,12.2,338626000,9,3
477046100,IMO9233301,VRDR5,GH POWER,1004.0,225.0,32.26,477046100,9,4
367354000,IMO8854677,WCW9002,ALASKA ROSE,1001.0,29.9,9.14,367354000,9,3
477718000,IMO9108178,VRWE7,OOCL CHINA,70.0,276.0,40.0,477718000,9,4
338137000,IMO7319046,WAH2154,ARICA,1001.0,57.0,12.1,338137000,9,3
303221000,IMO7819216,WDG5171,ARCTIC SEA,1001.0,37.34,9.71,303221000,9,3
367064000,IMO9037769,WDD6948,ALASKA KNIGHT,1001.0,43.78,9.45,367064000,9,3
338140000,IMO8519679,WTW8603,REBECCA IRENE,1001.0,42.68,10.98,338140000,9,3
636013699,IMO9353292,A8OS6,YM ETERNITY,1004.0,268.8,32.2,636013699,9,6
368380000,IMO7437783,WCX8749,ALYESKA,1001.0,37.04,9.76,368380000,9,3
367326360,IMO7043221,WDE2519,PACIFIC CHALLENGER,1001.0,24.36,7.35,367326360,9,3
372135000,IMO9385415,3EIF5,CAPE PROGRESS,1004.0,290.0,47.0,372135000,9,3
636091083,IMO9317925,A8JF4,HERMA P,1004.0,294.12,33.16,636091083,9,6
235082193,IMO9477426,2DUS5,MOON BREEZE,70.0,229.0,38.0,235082193,9,2
367479610,IMO7114874,WDF6956,LADY ANGELA,1002.0,35.41,9.78,367479610,9,3
370471000,IMO9553139,3EXM6,SEACLIFF,1004.0,169.37,27.2,370471000,9,3
366480000,IMO6510746,WCX7690,BLUE PACIFIC,1001.0,54.82,9.81,366480000,9,3
368251000,IMO7517698,WDE7566,SEA TRADER,1001.0,84.73,18.9,368251000,9,3
338271000,IMO7915888,WDH7937,PATRICIA L,1001.0,31.0,9.28,338271000,9,3
368272000,IMO7390428,KZAG,AMERICAN DYNASTY,1001.0,83.0,16.5,368272000,9,3
367538000,,WDG5334,PROGRESS,30.0,13.0,13.0,367538000,9,3
303428000,IMO7417666,WAR5261,PACIFIC VIKING,1001.0,32.9,8.34,303428000,9,3
355754000,IMO9051818,HOOT,PEARL ACE,1004.0,188.0,31.2,355754000,9,3
367774000,IMO8213304,WDI4987,RAVEN,1001.0,22.86,6.72,367774000,9,3
338693000,IMO8417742,WAY5182,OCEAN PEACE,1001.0,66.76,11.26,338693000,9,3
371111000,IMO9463281,3ETY2,BALTIMORE BRIDGE,1004.0,266.65,35.4,371111000,9,3
636014996,IMO9455870,A8XY5,YM MUTUALITY,1004.0,305.6,40.0,636014996,9,6
367045260,IMO8030491,WDI4327,TEMPO SEA,1001.0,35.36,9.15,367045260,9,3
211327410,IMO9193290,DGTX,TOKYO EXPRESS,1004.0,294.17,32.2,211327410,9,2
366264360,IMO7515925,WDJ5630,WESTERN DAWN,1001.0,24.36,7.35,366264360,9,3
538005599,IMO9397731,V7FI2,LETO,1004.0,225.0,32.64,538005599,9,5
367109910,IMO8030788,WTF6290,CONSTELLATION,1001.0,47.1,11.6,367109910,9,3
367395640,IMO8016330,WDE7634,ALEUTIAN FALCON,1001.0,71.02,12.2,367395640,9,3
372230000,IMO9476953,3FWW8,SANTA BARBARA,1004.0,225.0,32.26,372230000,9,3
367730000,IMO8101707,WTE6780,AURIGA,1001.0,54.87,12.2,367730000,9,3
477617700,IMO9417244,VRFU8,OOCL SEOUL,1004.0,322.97,42.8,477617700,9,4
367490000,IMO7926473,WSD7123,WESTWARD I,1001.0,41.18,9.47,367490000,9,3
303303000,IMO8516861,WDB7740,DEFENDER,1001.0,36.28,8.54,303303000,9,3
368158000,IMO8412297,WCZ9006,OCEAN EXPLORER,1001.0,45.73,10.97,368158000,9,3
373580000,,,,,,,373580000,9,3
366646910,IMO8852306,WDE5359,MICHELLE RENEE,30.0,34.0,8.0,366646910,9,3
371601000,IMO9470832,3FTE8,MORNING ORCHID,1004.0,169.37,27.19,371601000,9,3
366062000,IMO8030489,KUCE,NORTHERN HAWK,1001.0,104.06,15.85,366062000,9,3
477831200,IMO9448786,VRHE3,COSCO INDONESIA,1004.0,334.06,42.8,477831200,9,4
372688000,IMO9669976,3FPR7,NEW INSPIRATION,1004.0,176.5,28.8,372688000,9,3
315481435,,,,,,,315481435,9,3
368578000,IMO8942096,WDJ3427,SEEKER,1001.0,26.55,7.92,368578000,9,3
538004670,IMO9590761,V7YI9,GOLDEN GINGER,1004.0,229.0,32.3,538004670,9,5
303316000,IMO9143037,WDB9986,SEA-LAND LIGHTNING,71.0,292.0,32.0,303316000,9,3
368032000,IMO7303968,KRLM,OCEAN ROVER,1001.0,77.9,16.53,368032000,9,3
367355000,IMO8037578,WCW9001,BERING ROSE,1001.0,29.91,9.15,367355000,9,3
367658000,IMO7433907,WDD6122,SEAFISHER,1001.0,54.87,12.2,367658000,9,3
477141400,IMO8821943,VREM9,CHONG MING,1004.0,169.83,27.55,477141400,9,4
367088480,IMO7926590,WCW9770,SEA WOLF,1001.0,43.6,9.56,367088480,9,3
354851000,IMO9236470,H9UZ,MOL PRECISION,1004.0,293.19,40.1,354851000,9,3
367331520,,WDE2916,ENTRPRISE,30.0,38.0,12.0,367331520,9,3
432934000,IMO9460631,7JPU,SUOH PACIFIC,1004.0,235.0,43.0,432934000,9,4
372645000,IMO9316907,3EJY,CORAL GARNET,79.0,225.0,32.0,372645000,9,3
366946000,IMO7391276,WRYH,PACIFIC GLACIER,1001.0,84.0,13.42,366946000,9,3
368565000,IMO7398406,WBV2210,PREDATOR,1001.0,24.26,7.47,368565000,9,3
352985000,IMO9260615,HPFW,APOLLON,1004.0,225.0,32.3,352985000,9,3
368499000,IMO7947398,WDC5659,COURAGEOUS,1001.0,51.85,11.21,368499000,9,3
355709000,IMO9586863,3EWP4,PHOENIX NEREID,1004.0,169.99,27.04,355709000,9,3
353639000,IMO9558256,3FYY7,GLOBAL MIRAI,1004.0,189.99,32.26,353639000,9,3
367618000,IMO7230800,WDD5594,PERSEVERANCE,1001.0,20.94,6.71,367618000,9,3
367161350,IMO7947702,WDD5641,ARGOSY,1001.0,33.47,9.76,367161350,9,3
366542920,IMO7933622,WCC5414,ALASKA SPIRIT,1001.0,24.88,7.32,366542920,9,3
368371000,IMO8856821,WDI9045,NORTHERN RAM,1001.0,22.71,7.92,368371000,9,3
257593000,IMO9557111,LAIS7,SPAR RIGEL,1004.0,190.0,32.26,257593000,9,2
372578000,IMO9374208,3EJO3,GOLDEN HEIWA,1004.0,224.94,32.26,372578000,9,3
357058000,IMO9227601,3FWC9,NO.2 POHAH,70.0,120.0,16.0,357058000,9,3
367079950,,WCV6828,LEGACY,30.0,40.0,9.0,367079950,9,3
563770000,IMO9624976,9V2399,BOGA INDAH,1004.0,229.0,36.8,563770000,9,5
538005566,IMO9665542,V7FC3,GLOBAL UNITY,1004.0,199.99,32.26,538005566,9,5
367056452,IMO7719636,WDC6442,NORDIC STAR,1001.0,32.95,8.84,367056452,9,3
366851370,IMO7437795,WAQ2713,ROYAL ATLANTIC,1001.0,32.9,8.79,366851370,9,3
368038000,IMO7517703,WDB4540,KODIAK ENTERPRISE,1001.0,83.82,13.42,368038000,9,3
367662000,IMO7513331,WAS8119,OCEAN HARVESTER,1001.0,27.99,8.34,367662000,9,3
311353000,IMO9226047,C6SI4,WESTWOOD COLUMBIA,1004.0,199.9,31.01,311353000,9,3
477397800,IMO9472177,VRJA4,COSCO HARMONY,1004.0,366.0,48.2,477397800,9,4
367083560,IMO7047930,WDC8221,MISS LEONA,1001.0,23.47,6.84,367083560,9,3
367544000,,WBQ6780,MUIR MILACH,30.0,28.0,8.0,367544000,9,3
351954000,IMO9542855,3FSU4,OCEAN SEAGULL,1004.0,119.99,21.2,351954000,9,3
309369000,IMO9338826,C6WV4,SWAN ACE,1004.0,199.95,32.2,309369000,9,3
351010000,IMO9539298,3FMX3,EAGLE SKY,1004.0,209.99,37.0,351010000,9,3
303457000,IMO7719181,WYE7524,POLAR SEA,30.0,31.0,10.0,303457000,9,3
477407900,IMO9630377,VRNA9,SEASPAN THAMES,1004.0,336.9,48.31,477407900,9,4
235090269,IMO9544140,2FDF7,NICOLINE BULKER,1004.0,184.75,30.6,235090269,9,2
211350460,IMO9200677,DHDH,CONTI CANBERRA,1004.0,278.8,40.3,211350460,9,2
366987710,IMO7208431,WCZ6534,NORTHERN VICTOR,1001.0,115.68,21.34,366987710,9,3
565711000,IMO9134270,9V7955,EVER DIADEM,1004.0,294.13,32.22,565711000,9,5
563259000,IMO9439747,9V8289,KOTA LUKIS,1004.0,260.63,32.29,563259000,9,5
366173000,,WDD6616,PROWLER,30.0,37.0,9.0,366173000,9,3
368037000,IMO7710721,WDB4539,ISLAND ENTERPRISE,1001.0,92.66,13.74,368037000,9,3
255805624,IMO9692686,CQFW,AUGUST OLDENDORFF,1004.0,198.0,32.26,255805624,9,2
538090367,IMO9405514,V7QO5,SANTA MONICA,70.0,190.0,32.0,538090367,9,5
366082000,IMO7729069,WDE6541,TRAILBLAZER,1001.0,32.62,9.81,366082000,9,3
366947000,IMO8225101,WRC6707,NORTHERN GLACIER,1001.0,61.27,13.72,366947000,9,3
368293000,IMO8030477,KRCT,ALASKA OCEAN,1001.0,114.6,18.28,368293000,9,3
371795000,IMO9305697,3EGM7,GRANVILLE BRIDGE,1004.0,284.71,40.0,371795000,9,3
356571000,IMO9273909,H8XD,ANDROMEDA LEADER,1004.0,199.94,32.26,356571000,9,3
367390410,,WDE7205,ADVANCER,1001.0,14.9,6.3,367390410,9,3
352646396,,,,,,,352646396,9,3
370024000,IMO9527946,3EYL6,SANTA VISTA,1004.0,184.75,30.6,370024000,9,3
